	name	collaborative	pid	modified_at	num_tracks	num_albums	num_followers	tracks
189	II	false	995371	1500940800	48	29	1	['spotify:track:7eaKWfov7b2Qa2n6HTesL3', 'spotify:track:72wk71G3cneNGaRSuYBnQM', 'spotify:track:2HbKqm4o0w5wEeEFXm2sD4', 'spotify:track:1j6kDJttn6wbVyMaM42Nxm', 'spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4', 'spotify:track:5UHjWOJA6MDl1g3x2HC68V', 'spotify:track:2rqUblDWJKlMVwh9uJc0Vv', 'spotify:track:5sgdhjQwkJv4MnSBmIG7y2', 'spotify:track:537FQYGUcu4SgCCasIhh4f', 'spotify:track:59e7E2LMPZ2bhW5G6aCwX8', 'spotify:track:16VFadjfLwWo2w9ZtlpMUd', 'spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:6CfrYuD3YRDYdYvH9jNtXY', 'spotify:track:2dfqS3MRtbLZSZA1IL8xY5', 'spotify:track:2JfOSsfYs8QNneR3oTpNv4', 'spotify:track:7cGFbx7MP0H23iHZTZpqMM', 'spotify:track:1zayuwd1YLZsYDArkruHdL', 'spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4', 'spotify:track:189SCF7XFCfIQybq5CZwD9', 'spotify:track:3Aa4thPgwXgOlyEBTF4yzj', 'spotify:track:5Z3GHaZ6ec9bsiI5BenrbY', 'spotify:track:152lZdxL1OR0ZMW6KquMif', 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS', 'spotify:track:5Skqe7fUKPXqBYEu9P9S8q', 'spotify:track:5aw5nDhF4GL7FHYZzMk8RC', 'spotify:track:1X5o2zvFtXH7Tg28nfuG9I', 'spotify:track:07qb1Slzfu1sU4r5xPYCaG', 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS', 'spotify:track:6SwRhMLwNqEi6alNPVG00n', 'spotify:track:1EaKU4dMbesXXd3BrLCtYG', 'spotify:track:6PGoSes0D9eUDeeAafB2As', 'spotify:track:5sl2735QKaOmL8UL4Q39Ut', 'spotify:track:6OQea06z3cbOqYgG2O6eOZ', 'spotify:track:6HN5XPJEV31RQJGoyqZ81K', 'spotify:track:77mLzdHEWRB60CLlV02TV2', 'spotify:track:732btJLGu7gYNHHNdzshrG', 'spotify:track:53LkLW4k4w7EOayzvx70O9', 'spotify:track:7BKUWh5sdtdS17crohRe4L', 'spotify:track:5mB1bWU8VueYVxuvcLPn2B', 'spotify:track:6mapJIPnQ23RTAevUoE0DL', 'spotify:track:3a1lNhkSLSkpJE4MSHpDu9', 'spotify:track:3VCYe6mCXebBgcfzaxCVNI', 'spotify:track:1e1JKLEDKP7hEQzJfNAgPl', 'spotify:track:7GX5flRQZVHRAGd6B4TmDO', 'spotify:track:3DXncPQOG4VBw3QHh3S817', 'spotify:track:6HZILIRieu8S0iqY8kIKhj', 'spotify:track:2hJWZvTw4QVBwC14ZNs1Ib', 'spotify:track:6dVZCbi9CYtD9LjAHXRjIG']
190	70's	false	995373	1476316800	19	18	1	['spotify:track:1mqlc0vEP9mU1kZgTi6LIQ', 'spotify:track:0qRR9d89hIS0MHRkQ0ejxX', 'spotify:track:46eu3SBuFCXWsPT39Yg3tJ', 'spotify:track:7oOOI85fVQvVnK5ynNMdW7', 'spotify:track:1AhDOtG9vPSOmsWgNW0BEY', 'spotify:track:6pyzBTIjcO2AMkKE6x2Otb', 'spotify:track:6mFkJmJqdDVQ1REhVfGgd1', 'spotify:track:40riOy7x9W7GXjyGp4pjAv', 'spotify:track:2qVZpGu1v98tvUAutqyAfJ', 'spotify:track:2f0P7iELCvAlV8j6Z3rGDE', 'spotify:track:2LawezPeJhN4AWuSB0GtAU', 'spotify:track:6FKU84JHM1lbiy5Dx0Dyqd', 'spotify:track:4MlXFjRO6N7NXvMqPlH35o', 'spotify:track:4YMQXzscifAREG0a7KNGhB', 'spotify:track:22CIOfLZB9z8He7WgHYAgH', 'spotify:track:4vO9dmzNRqDhFY3jD1a3P7', 'spotify:track:2B4LcSLZTDmTIFgKpjScjR', 'spotify:track:6nxlHmpBJYicXHC0mvcKOm', 'spotify:track:5A3XwVCzBoeg6Tru5VXVLX']
191	Classic Rock	false	995374	1449446400	16	16	1	['spotify:track:4xLPOmzZAPg5NzRLon2pSN', 'spotify:track:5gmMa8nwzrkcPbHzSW3azN', 'spotify:track:39shmbIHICJ2Wxnk1fPSdz', 'spotify:track:24NwBd5vZ2CK8VOQVnqdxr', 'spotify:track:0QwZfbw26QeUoIy82Z2jYp', 'spotify:track:3IOQZRcEkplCXg6LofKqE9', 'spotify:track:310epXrlbXmfGcD1qSdgVV', 'spotify:track:5NLuC70kZQv8q34QyQa1DP', 'spotify:track:7LRMbd3LEoV5wZJvXT1Lwb', 'spotify:track:3uMmllZo1AfoEnVT4ENCD3', 'spotify:track:5D2eCwqbHcqOnfHOCM6TnV', 'spotify:track:5vdp5UmvTsnMEMESIF2Ym7', 'spotify:track:3YBZIN3rekqsKxbJc9FZko', 'spotify:track:6ToM0uwxtPKo9CMpbPGYvM', 'spotify:track:1bp2IO61zbQrbWNmKKxg3f', 'spotify:track:2gE95JskwQ1pCACTpGe1Db']
192	mood	false	995380	1502582400	22	20	1	['spotify:track:4ZH03VC3uJk7uKk7CwsBqH', 'spotify:track:0k93MXOj0kSXo84SvSDeUz', 'spotify:track:3kxfsdsCpFgN412fpnW85Y', 'spotify:track:3WrIsXM196pQz95nZyxSDD', 'spotify:track:54Yappwod1fELR5zb2gDBn', 'spotify:track:0gahmokctHhYjyR3ZUGr7L', 'spotify:track:0GO8y8jQk1PkHzS31d699N', 'spotify:track:0yTJtxZJ5VLfBEHhiNUNeY', 'spotify:track:4djIFfof5TpbSGRZUpsTXq', 'spotify:track:7qiZfU4dY1lWllzX7mPBI3', 'spotify:track:5hYTyyh2odQKphUbMqc5gN', 'spotify:track:0mBKv9DkYfQHjdMcw2jdyI', 'spotify:track:1V7dfxBuI7pOysGAKm6w3S', 'spotify:track:5erTWXdADowSkh825UUOho', 'spotify:track:07Qonra5xGHyjndj0gtOHy', 'spotify:track:1sP3WrXSr0g2A0VIKfn6Uu', 'spotify:track:5Az8KU81g2aLBbJN67F2CI', 'spotify:track:3ykv9c1SaAgm6dRFXmuaX9', 'spotify:track:0KKkJNfGyhkQ5aFogxQAPU', 'spotify:track:2771LMNxwf62FTAdpJMQfM', 'spotify:track:165lX6DbMhTzqODVZKLmkm', 'spotify:track:1UZOjK1BwmwWU14Erba9CZ']
193	Rock	false	995382	1397088000	34	23	1	['spotify:track:3rfDfPjgHDQ1BUaSHr9xoI', 'spotify:track:5b8WcvxD3oLBxV1oJQmhgy', 'spotify:track:1tL40tfdtUaSLek4DvDDr3', 'spotify:track:2SiqlgLMfKQbczSMRp8drY', 'spotify:track:2wV2Q54QNaogpDy7dbHIzQ', 'spotify:track:5DziVXkRExozcirE0NA6fb', 'spotify:track:5ceGigL7CZQ3Ih6W8SIbv8', 'spotify:track:2XwVCNjWC1B54wrXYEvhep', 'spotify:track:2cckqvOhuKgJbv8YtBszTB', 'spotify:track:3RptaQ5Xb8WvtpItZ2f9Hi', 'spotify:track:5NeIONQWJ25uPylJBJiO4c', 'spotify:track:0AfIsqZ4gTUg9CwwW2jLeK', 'spotify:track:2G8gLafzmoHwa6RBih74J3', 'spotify:track:5ynxx6zC4dgzsMHLYQ04Dc', 'spotify:track:0R5in2QkOn0GHW0WodvdJf', 'spotify:track:77WUUrToqyB4CMPhYViT0S', 'spotify:track:40LQiUUUKXVGyNs09lHVjW', 'spotify:track:10fddGyyeUquZZ2uPTjD7P', 'spotify:track:5Ozo0lsCaVNJPlKC7RtDnp', 'spotify:track:6T8p99IneubnT4ssR70DcQ', 'spotify:track:6TOWiIFBLxbDF0a6UX6nEy', 'spotify:track:6ZEKXkAk9Waw8hj97GRN1u', 'spotify:track:1YsuIXuUFitSr9j9rdVVzG', 'spotify:track:7wvfZ9yVTPYDyqkVeFbyoX', 'spotify:track:62mcuWssI9yZpasaVL4KBp', 'spotify:track:1EotcFbWTbMCXeKFVEtX6Y', 'spotify:track:1fZhHANKVFNZ9W8iSh76gF', 'spotify:track:0YsfHUuapwsA0o9VzykTYS', 'spotify:track:4XkT2GRTVMlLls6ui0O51X', 'spotify:track:6DW7MN6DCVvTDjtcL5IM9a', 'spotify:track:4tMOesd7zi9cLH7KZh0DcP', 'spotify:track:59d5hUNA6yvQZuFa1D5F50', 'spotify:track:6J7cSyvSCnPwv3vqHchEfL', 'spotify:track:0M955bMOoilikPXwKLYpoi']
194	Christmas	false	995384	1447977600	41	21	1	['spotify:track:0lLdorYw7lVrJydTINhWdI', 'spotify:track:5Ber68jZ7ytegr2UISEdb7', 'spotify:track:4qBejt9FeqLI9blHI1Nq1x', 'spotify:track:2gbCG4Rt9984UZ7Tc0dIFd', 'spotify:track:0xPaZrF25ltzvz1a2Pm5DQ', 'spotify:track:6tjituizSxwSmBB5vtgHZE', 'spotify:track:6DwnAl6l63e83dDgIzY8P4', 'spotify:track:1DnSNqCQM3LUxqFuXt184Q', 'spotify:track:66WPXyhXqMlkM1kZhyEXWK', 'spotify:track:6B14wYcEpWhyDvxWRb9Df8', 'spotify:track:6Lh85Pe18pqvNdDoWgTVUC', 'spotify:track:4FPrAERfkPKOBKrRoyuxLu', 'spotify:track:0tXPhc8LvM4dPvoRwI66XQ', 'spotify:track:3tAg5SGPaQmXuLdYlsp7QI', 'spotify:track:0kmrXYtFI8cgxsShrJpThx', 'spotify:track:3bKhNmXT3MmMfmrUzhvR7y', 'spotify:track:3I8gyGzky4CvtyAt27T3dh', 'spotify:track:7zM2BFbA4QJjo3vwqp78ym', 'spotify:track:3pRTjSYlsfL3hqG43VolZl', 'spotify:track:32OWobmyAz8J2qA8iWekyS', 'spotify:track:4Z0l8dIngsalL0QdCun5CE', 'spotify:track:3Xr6kOC4De4Lk41lF9nzTy', 'spotify:track:60lFlh6OL0BKHxGEAoyVp7', 'spotify:track:6a1hzBiTkgqTsDA0Xgfh9z', 'spotify:track:2qoZNAP3JLyIOtbsPtBjvV', 'spotify:track:4tHqQMWSqmL6YjXwsqthDI', 'spotify:track:0iyrGs4yXc2lWQCqCgCx0C', 'spotify:track:4gavOCQdZ2g86gkvi17FM7', 'spotify:track:6Tof6kPUc2a17GKaKz4IXz', 'spotify:track:2FPfeYlrbSBR8PwCU0zaqq', 'spotify:track:79a2ejVzj2SpXkpWdfv1Co', 'spotify:track:3T7dNA7O8c3Axj5WyDNcH3', 'spotify:track:0bYg9bo50gSsH3LtXe2SQn', 'spotify:track:2FRnf9qhLbvw8fu4IBXx78', 'spotify:track:5hslUAKq9I9CG2bAulFkHN', 'spotify:track:0iV9yfj1knFNOSEiuTHZwl', 'spotify:track:2uFaJJtFpPDc5Pa95XzTvg', 'spotify:track:5hNVM1rzTxeuyHeFBeBgrm', 'spotify:track:1FKsvnDLyI9mMtlb2vsGdi', 'spotify:track:1k8aOPSd54EREmgEGhCMtP', 'spotify:track:6N5vnvhFoz1kXcJSw1hDdB']
195	broken heart	false	995385	1494547200	29	24	1	['spotify:track:7DfFc7a6Rwfi3YQMRbDMau', 'spotify:track:3RP0QOv0O6aRZQD2jae2j2', 'spotify:track:0JXXNGljqupsJaZsgSbMZV', 'spotify:track:3Q4WeJmzxuDpzMu9QjQqbM', 'spotify:track:5Ukzlujip1Slqka5OY82YS', 'spotify:track:4z1O25cq9g2kuJemmUxc21', 'spotify:track:0SuG9kyzGRpDqrCWtgD6Lq', 'spotify:track:1VdZ0vKfR5jneCmWIUAMxK', 'spotify:track:6fxVffaTuwjgEk5h9QyRjy', 'spotify:track:4llK75pXNWZz6KAho2Gp16', 'spotify:track:62FOsBpnZXEoPc1Qo9hcap', 'spotify:track:4MAxq4eEuuyE97wodPnisY', 'spotify:track:5Ohxk2dO5COHF1krpoPigN', 'spotify:track:1qHiDbTJI7GB62W3BBFigx', 'spotify:track:7hDc8b7IXETo14hHIHdnhd', 'spotify:track:047fCsbO4NdmwCBn8pcUXl', 'spotify:track:10VBBaul4zVD0reteuIHM2', 'spotify:track:2ZNowcE7ehJYEkChoRjSx0', 'spotify:track:4nYKI0JqkWfr1YbmH4ADEM', 'spotify:track:3UwT4FadEGWyMdaSwYcUBY', 'spotify:track:4YZbVct8l9MnAVIROnLQdx', 'spotify:track:2ZWlPOoWh0626oTaHrnl2a', 'spotify:track:5AnCLGg35ziFOloEnXK4uu', 'spotify:track:5WZn6AJc3D8xM58UqPlco9', 'spotify:track:4zzzZ1UNfr75ASG1lUE9L1', 'spotify:track:6I6NX6tjGsxFAsIfGzY9lJ', 'spotify:track:248OFOZef6ShXv6DGgbnxU', 'spotify:track:52Qu0no0NBho3zyRmjlsHn', 'spotify:track:39KG4kom3enSx4GTThuDGt']
196	sing	false	995386	1508803200	29	26	1	['spotify:track:6nLvaCZFR1wEzW3sIKpsnr', 'spotify:track:0ipLnUeK5PODrTKyT3wVGT', 'spotify:track:1bpnYrDCforv9ctJMzJRV8', 'spotify:track:3yF2K888WWvvO5fmDBWPcP', 'spotify:track:2rPbBONzBW14kNvVF9Qy7E', 'spotify:track:2lH6RlA7NA2CcTfyEsONTc', 'spotify:track:2dEJE18eoskLm4bjSW6kmY', 'spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj', 'spotify:track:3XVBdLihbNbxUwZosxcGuJ', 'spotify:track:7py16W5fWYLFFS6BElKAjn', 'spotify:track:383Xl5QTigwj3QiA3Qc6S7', 'spotify:track:4pLwZjInHj3SimIyN9SnOz', 'spotify:track:2ofOe2OaXFpZF5ETbsc7Qu', 'spotify:track:5yxghrFKJbU7pcaUFEv1Sg', 'spotify:track:56twMOlq9DJc3EgpVUVIrW', 'spotify:track:3Mr6ofzF6ZuYiqHh8qNud3', 'spotify:track:2CvOqDpQIMw69cCzWqr5yr', 'spotify:track:2aksifNn5ph8igDOkPBA02', 'spotify:track:0lYS1tJg3r6ATe9bRPB0Hu', 'spotify:track:3TcL0dyCMyr0kyTTc4NLgI', 'spotify:track:5rnLFnHktBdmpxwYXJXyQI', 'spotify:track:4He7bzKBaiu7CRz4wGkZzx', 'spotify:track:4B3RmT3cGvh8By3WY9pbIx', 'spotify:track:442j8VxaB60dWf9cBFuX5w', 'spotify:track:5x5JM1BSB6vollcIzDocqT', 'spotify:track:3oEekS4xhmFQ88ieCVTZ7H', 'spotify:track:0M9VqYG0wVun054JIdwFO8', 'spotify:track:11dxtPJKR4E0wlSr0A0t47', 'spotify:track:0b0hbaQZnkFDOGjOUkIbUK']
197	grad 	false	995388	1496361600	56	53	1	['spotify:track:5gmv3BgePSYiHnPJgY7oTJ', 'spotify:track:2Ud3deeqLAG988pfW0Kwcl', 'spotify:track:152ANCuCtaK7mkhyFubrRG', 'spotify:track:1Oj13og6HlaDdF8EvgbaFD', 'spotify:track:1fo67zdOyVPUfu4DTpOYIm', 'spotify:track:6aBUnkXuCEQQHAlTokv9or', 'spotify:track:1FvDJ9KGxcqwv1utyPL3JZ', 'spotify:track:2QilECqmzYBoI6yS5D8ftS', 'spotify:track:1T1uSyhu7kKJn83TThb6tl', 'spotify:track:3H7sv3Krffn15BufUuXzf3', 'spotify:track:1MsBRSbt5dqJSw3RxXtvCM', 'spotify:track:2cmRpmO04TLaKPzmAzySYZ', 'spotify:track:068LmtzI6xJJDPfPnMje0U', 'spotify:track:0SnksScdqqlNhLEDsyKc3p', 'spotify:track:0EDlULDWMq7mUhj28tvkol', 'spotify:track:7BiAsId2JTF6saW28t6Ent', 'spotify:track:4LMlviHZfDUXWIZhvGEAKi', 'spotify:track:0u22Fo821fjbQJPRxwKQuV', 'spotify:track:5WFq6kyeSI1LbwZ1nzMeTA', 'spotify:track:5d8CreUdJvZejvTUo1IHLw', 'spotify:track:17G8acTUbdbbd6DCmAi5Nb', 'spotify:track:2dLLR6qlu5UJ5gk0dKz0h3', 'spotify:track:0eEgMbSzOHmkOeVuNC3E0k', 'spotify:track:7yMiX7n9SBvadzox8T5jzT', 'spotify:track:2EEinN4Zk8MUv4OQuLsTBj', 'spotify:track:4Lz7zvtWOXJlJ591pSo7Tu', 'spotify:track:7BuzJmV2h6eBbSDdRaDY7C', 'spotify:track:60k0xRw1oYUwZYp4e2iue8', 'spotify:track:29ufIwomYfLbWBxPMdaUZm', 'spotify:track:1Q9FzefvR9ZB7jgmO7anhg', 'spotify:track:24M81fKyhTWBuYzczQMkOp', 'spotify:track:0iTpQYzJnYgh7kIxyq8A2O', 'spotify:track:1Zqy9bervYUomy12Pbm3rP', 'spotify:track:3ghgwo0BTPm329zGMQRfn7', 'spotify:track:0LAfANg75hYiV1IAEP3vY6', 'spotify:track:6zQhANi5mDTELfSuUFPx4Q', 'spotify:track:6qZjm61s6u8Ead9sWxCDro', 'spotify:track:1o6DclZHw0HomxXEQR1ijX', 'spotify:track:40dJCw4xU6Bd5ie9rfagNo', 'spotify:track:5aEfPt7OoJhpeeEj5MkXQ4', 'spotify:track:3AA8xNhDC0MpqwkGX3EP5V', 'spotify:track:3IRvvlj2KpYoH76mLacnsp', 'spotify:track:2x1Dx3UI3iEWkN24rfJzvr', 'spotify:track:1uxdxSC2bfUFYVqxvejVC3', 'spotify:track:3a6PN6BRB8PP3ms48s7kU1', 'spotify:track:56dIfld2EW00CPbB3zA6GE', 'spotify:track:1oZAfxXSKqEUQyHR66MkIl', 'spotify:track:30sRAEKuzybaAvhjEBmppp', 'spotify:track:5Vnb4znv0XVYkg5NzBQUMU', 'spotify:track:7GI1Weh21oGJYeSbrtOyR1', 'spotify:track:1b8Zlu3aMVxEbyeospYPrK', 'spotify:track:3Z9PJ6xiEGmcqo2hESEB5n', 'spotify:track:7tr2za8SQg2CI8EDgrdtNl', 'spotify:track:2SNGR7tguWgIR7sWzn40bw', 'spotify:track:6wtcxwSJs82tpdeIoj93LF', 'spotify:track:4j4pPKE3xAblPIbhxScC1j']
198	christmas & chill	false	995389	1476921600	31	10	2	['spotify:track:1gCC4V2iW0juUv4jaDABsp', 'spotify:track:32OWobmyAz8J2qA8iWekyS', 'spotify:track:6aVmwG7MnSN4tdDEZ6RDQp', 'spotify:track:7G0x6r9xKrfN5j8Qhp7iGa', 'spotify:track:6Zztw1ERHqXAngHE8PfO6N', 'spotify:track:36TzEEPez0tk4rjYDjJl49', 'spotify:track:4QgH3GXHnHuxMJu3RG69Hg', 'spotify:track:2E5R3USq1SSOFDnl4SHe1Z', 'spotify:track:09VVVW2VxsmXE5Pyo3T0ah', 'spotify:track:73pH60xHd2S87oNIlgztNY', 'spotify:track:0xPaZrF25ltzvz1a2Pm5DQ', 'spotify:track:0zrQwV4XbcwZ2bS9r7F944', 'spotify:track:1ADjWm8QNhgNV8yCNNgQ1T', 'spotify:track:6BqE2EzcqW6sNYf7SeGfuN', 'spotify:track:1Vy6ESD9yEaqs1VhxoU2in', 'spotify:track:5Ber68jZ7ytegr2UISEdb7', 'spotify:track:0lLdorYw7lVrJydTINhWdI', 'spotify:track:2gbCG4Rt9984UZ7Tc0dIFd', 'spotify:track:6tjituizSxwSmBB5vtgHZE', 'spotify:track:1DnSNqCQM3LUxqFuXt184Q', 'spotify:track:66WPXyhXqMlkM1kZhyEXWK', 'spotify:track:0tXPhc8LvM4dPvoRwI66XQ', 'spotify:track:3bKhNmXT3MmMfmrUzhvR7y', 'spotify:track:3I8gyGzky4CvtyAt27T3dh', 'spotify:track:7zM2BFbA4QJjo3vwqp78ym', 'spotify:track:3pRTjSYlsfL3hqG43VolZl', 'spotify:track:5bjWdBx64POBYiUny759hy', 'spotify:track:4Z0l8dIngsalL0QdCun5CE', 'spotify:track:5humEOJehpAwMJEJmb0JJ2', 'spotify:track:05CE2mvaIBPMCHuCfzYIzs', 'spotify:track:4mgSSUbr3h40dtxxDHuzIM']
199	party	false	995390	1471737600	32	26	1	['spotify:track:5fsQSDifYpjfbCqvZKPVBj', 'spotify:track:691NxyycrqSWH5vZ19Jzm2', 'spotify:track:6V6Xoa7CRJJRoe7f9hRdAe', 'spotify:track:3CHwhGXeK1kCzxfbmoRK1d', 'spotify:track:5AKlnLpP3WLwZseNbjquND', 'spotify:track:0MtMx5gt6kM2W7tD26Jp5H', 'spotify:track:3RlsVPIIs5KFhLFhxZ4iDF', 'spotify:track:4bPQs0PHn4xbipzdPfn6du', 'spotify:track:1sYSP7gKa5kdKIfhANfori', 'spotify:track:2TfSHkHiFO4gRztVIkggkE', 'spotify:track:1UREw2MCfU0xwBzCAjxlUD', 'spotify:track:5eek2X5459T1HoYJk2CKXv', 'spotify:track:0M955bMOoilikPXwKLYpoi', 'spotify:track:0faXHILILebCGnJBPU6KJJ', 'spotify:track:7vRriwrloYVaoAe3a9wJHe', 'spotify:track:0gmbgwZ8iqyMPmXefof8Yf', 'spotify:track:0e45S4bzjilKZLdw5Ijcff', 'spotify:track:4jnO4ztskhv3YkqgFnewtD', 'spotify:track:15IYFI3Mm58gOH7dLmKI3w', 'spotify:track:4UuVbsWwTyfJ6CcNOCtzBe', 'spotify:track:40LQiUUUKXVGyNs09lHVjW', 'spotify:track:6i0V12jOa3mr6uu4WYhUBr', 'spotify:track:03zjj8Ni3NQqInP6FQ25v2', 'spotify:track:5O9Dz0h08LuBi0aVvDcylh', 'spotify:track:0i8JFpqe9cKwnrcvoNgl1L', 'spotify:track:4Oyl6oYSNeeZZP0OAxPVaU', 'spotify:track:5y7NRMui3GLbwj2zBaOqo1', 'spotify:track:5eALoO9RRACvoxvLKF9zt4', 'spotify:track:1AEYT6VxrxXPMoQUxsY0E4', 'spotify:track:4wzjNqjKAKDU82e8uMhzmr', 'spotify:track:3asFGFY3uLjMDmML1p0tYm', 'spotify:track:1s9xuJxhYM0LdVqksjegcg']
200	Grime	false	995391	1486425600	24	15	1	['spotify:track:0lmtKyI9HyhgnpyI0jWgEU', 'spotify:track:1CireMJYXN8Rw4u1HG5GFZ', 'spotify:track:5gM8W8TMQR76A08Caq6lvB', 'spotify:track:4lrD5zPJTGMsYzmYlwFtik', 'spotify:track:0yCMPw90ktj1glQt8qZaHw', 'spotify:track:1AK5vjcvKE6ZZJIfx3aQcv', 'spotify:track:7clvkdDmtKRos6EuQjuVat', 'spotify:track:0qgX87L6twMFvhWDmAFeOk', 'spotify:track:6pj2mMIvQXgKDwm9PVQIGt', 'spotify:track:2LPUvD5DDOO4UYGkWgjI2C', 'spotify:track:0A5WqVkhofB9nBPjEBB82N', 'spotify:track:1mhdEO1cBTccQ3tknmM6ng', 'spotify:track:6XRgDL1GmrRgrNVSkADUPH', 'spotify:track:5ZT1oRyGphljlYQOyE7ELt', 'spotify:track:3oyS3P1hBIuecj6wOTdmzM', 'spotify:track:6sh5VQw8MZo5Z9WN0jlrCr', 'spotify:track:18PJMtUXxnfH3Kry86rt24', 'spotify:track:02wKsJgxR05xmJI6W4IMay', 'spotify:track:1jvp1YlyCa1QuPhJtt4efh', 'spotify:track:67lV8CfSr36gjRmj5gKjBO', 'spotify:track:14fsXcJIvNwfMuHqtxBowt', 'spotify:track:3E86lLqzPe2r7OmhSPoQHJ', 'spotify:track:0erIkuvasbsxQ0f58plzle', 'spotify:track:7JUrAmwJlnJQbTiJPX7wbt']
201	Float!	false	995392	1475625600	50	49	1	['spotify:track:5wTMQjEx9LWeFwLjolPCUy', 'spotify:track:6JY1IdkZGeIcPegKxjSKeb', 'spotify:track:26eOTllWPn7oKuDUJnsJwF', 'spotify:track:2TfSHkHiFO4gRztVIkggkE', 'spotify:track:5lDriBxJd22IhOH9zTcFrV', 'spotify:track:0WqIKmW4BTrj3eJFmnCKMv', 'spotify:track:1Je1IMUlBXcx1Fz0WE7oPT', 'spotify:track:7uKcScNXuO3MWw6LowBjW1', 'spotify:track:27L8sESb3KR79asDUBu8nW', 'spotify:track:0qRR9d89hIS0MHRkQ0ejxX', 'spotify:track:1mqlc0vEP9mU1kZgTi6LIQ', 'spotify:track:2H3ZUSE54pST4ubRd5FzFR', 'spotify:track:5HQ639Z3ms3hnZx0KfWnkp', 'spotify:track:4o6BgsqLIBViaGVbx5rbRk', 'spotify:track:4ebcE2SmkG7nplvzFAWRu7', 'spotify:track:43G3McVkRa8V7oGQzfQuRr', 'spotify:track:4oDZ5L8izBals6jKBJDBcX', 'spotify:track:12qZHAeOyTf93YAWvGDTat', 'spotify:track:0EMmVUYs9ZZRHtlADB88uz', 'spotify:track:4DMKwE2E2iYDKY01C335Uw', 'spotify:track:55GxhCTq6SY3tFTVh7z1nR', 'spotify:track:5a7NdkF09AfD0H607eiOkX', 'spotify:track:67iAlVNDDdddxqSD2EZhFs', 'spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1', 'spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0', 'spotify:track:76N7FdzCI9OsiUnzJVLY2m', 'spotify:track:0wsXdby1T3PWLauIkGUZzg', 'spotify:track:6sPOmDulFtLzfX25zICNrC', 'spotify:track:6jBCehpNMkwFVF3dz4nLIW', 'spotify:track:2Nz6aF1umHh5Et6I5H581L', 'spotify:track:2ZyuwVvV6Z3XJaXIFbspeE', 'spotify:track:7C7yqFTM0ncyJ04GIKrxdV', 'spotify:track:3axkNosdVQLZiq1HakuGhc', 'spotify:track:638fKB27P7UAmu3Aq0vEJ3', 'spotify:track:0xMd5bcWTbyXS7wPrBtZA6', 'spotify:track:6OZh916QF8XNunWaP97WEZ', 'spotify:track:58jx3tTuDuzHysC77c0AQd', 'spotify:track:2fQxE0jVrjNMT9oJAXtSJR', 'spotify:track:6cREm4bV7V79Yxdilx9HDo', 'spotify:track:4vb4mFvYsr2h6enhjJsq9Y', 'spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS', 'spotify:track:2FFOQpNyN4us5DaVaf6Qcc', 'spotify:track:4dYBLFeLoeZtClQsC6Tuwb', 'spotify:track:4fINc8dnfcz7AdhFYVA4i7', 'spotify:track:6BaxqcoEM9r3LXisTyJjST', 'spotify:track:0qOnSQQF0yzuPWsXrQ9paz', 'spotify:track:4E5P1XyAFtrjpiIxkydly4', 'spotify:track:7BKLCZ1jbUBVqRi2FVlTVw', 'spotify:track:6875MeXyCW0wLyT72Eetmo', 'spotify:track:1S30kHvkkdMkcuCTGSgS41']
